run_id,domain,ckpt,cell,n,floor,epochs,d_raw,F_judge,M,F_parse,D,A_delivered,A_latent,ND,residual,F_floor,n_clean,n_P,n_w,r0,r1,a0,a1,d_a_matched,n_matched,lowpower,d_a_prerepair,n_matched_pre,lowpower_pre,w_source,abs_strict_t,abs_strict_f,parse_rate_t,grey,note
v2:fc:ALL,v2,fc,ALL,600,factonly,3,0.3933,-0.3967,0.0789,0.7111,,,,,0.0,,180,0,,,,,,,,,,0,LOWPOWER,,0.79,0.0,1.0,,no both-parsed clean items; F_parse=d_clean
v5:diagnosis_base:override_wrong_claim,v5,diagnosis_base,override_wrong_claim,267,scaffold_conv,,,,,,,,,,,,,,,,,,,,,,,,,,0.4007,,0.4045,REF,pre-repair reference; absolute only
v5:diagnosis_base:retrieve_or_abstain,v5,diagnosis_base,retrieve_or_abstain,266,scaffold_conv,,,,,,,,,,,,,,,,,,,,,,,,,,0.6842,,0.6917,REF,pre-repair reference; absolute only
v5:diagnosis_base:use_provided_support,v5,diagnosis_base,use_provided_support,267,scaffold_conv,,,,,,,,,,,,,,,,,,,,,,,,,,0.7678,,0.824,REF,pre-repair reference; absolute only
v5:diagnosis_base:verify_bridge,v5,diagnosis_base,verify_bridge,267,scaffold_conv,,,,,,,,,,,,,,,,,,,,,,,,,,0.1124,,0.1124,REF,pre-repair reference; absolute only
v5:targeted_override_wrong_claim:ALL,v5,targeted_override_wrong_claim,ALL,1600,scaffold_conv,8,-0.0012,0.0,0.0,0.0,0.0,-0.0006,,-0.0006,0.0,,1600,1600,534,1.0,1.0,1.0,0.9981,-0.0019,534,,0.0,138,,planted,0.9988,1.0,1.0,,
v5:targeted_override_wrong_claim:keep_answer,v5,targeted_override_wrong_claim,keep_answer,533,scaffold_conv,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,533,533,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v5:targeted_override_wrong_claim:override_wrong_claim,v5,targeted_override_wrong_claim,override_wrong_claim,267,scaffold_conv,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,267,267,267,1.0,1.0,1.0,1.0,0.0,267,,0.0093,108,,planted,1.0,1.0,1.0,,
v5:targeted_override_wrong_claim:retrieve_or_abstain,v5,targeted_override_wrong_claim,retrieve_or_abstain,266,scaffold_conv,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,266,266,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v5:targeted_override_wrong_claim:use_provided_support,v5,targeted_override_wrong_claim,use_provided_support,267,scaffold_conv,8,-0.0037,0.0,0.0,0.0,0.0,0.0,,-0.0037,-0.0,,267,267,0,,,,,,,,,0,LOWPOWER,,0.9963,1.0,1.0,,
v5:targeted_override_wrong_claim:verify_bridge,v5,targeted_override_wrong_claim,verify_bridge,267,scaffold_conv,8,-0.0037,0.0,0.0,0.0,0.0,-0.0037,,0.0,0.0,,267,267,267,1.0,1.0,1.0,0.9963,-0.0037,267,,-0.0333,30,LOWPOWER,planted,0.9963,1.0,1.0,,
v5:targeted_verify_bridge:ALL,v5,targeted_verify_bridge,ALL,1600,scaffold_conv,8,-0.0006,0.0,0.0,0.0,0.0,-0.0006,,0.0,0.0,,1600,1600,534,1.0,1.0,1.0,0.9981,-0.0019,534,,0.0,138,,planted,0.9994,1.0,1.0,,
v5:targeted_verify_bridge:keep_answer,v5,targeted_verify_bridge,keep_answer,533,scaffold_conv,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,533,533,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v5:targeted_verify_bridge:override_wrong_claim,v5,targeted_verify_bridge,override_wrong_claim,267,scaffold_conv,8,-0.0037,0.0,0.0,0.0,0.0,-0.0037,,0.0,0.0,,267,267,267,1.0,1.0,1.0,0.9963,-0.0037,267,,0.0,108,,planted,0.9963,1.0,1.0,,
v5:targeted_verify_bridge:retrieve_or_abstain,v5,targeted_verify_bridge,retrieve_or_abstain,266,scaffold_conv,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,266,266,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v5:targeted_verify_bridge:use_provided_support,v5,targeted_verify_bridge,use_provided_support,267,scaffold_conv,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,267,267,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v5:targeted_verify_bridge:verify_bridge,v5,targeted_verify_bridge,verify_bridge,267,scaffold_conv,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,267,267,267,1.0,1.0,1.0,1.0,0.0,267,,0.0,30,LOWPOWER,planted,1.0,1.0,1.0,,
v5:targeted_use_provided_support:ALL,v5,targeted_use_provided_support,ALL,1600,scaffold_conv,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1600,1600,534,1.0,1.0,1.0,1.0,0.0,534,,0.0072,138,,planted,1.0,1.0,1.0,,
v5:targeted_use_provided_support:keep_answer,v5,targeted_use_provided_support,keep_answer,533,scaffold_conv,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,533,533,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v5:targeted_use_provided_support:override_wrong_claim,v5,targeted_use_provided_support,override_wrong_claim,267,scaffold_conv,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,267,267,267,1.0,1.0,1.0,1.0,0.0,267,,0.0093,108,,planted,1.0,1.0,1.0,,
v5:targeted_use_provided_support:retrieve_or_abstain,v5,targeted_use_provided_support,retrieve_or_abstain,266,scaffold_conv,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,266,266,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v5:targeted_use_provided_support:use_provided_support,v5,targeted_use_provided_support,use_provided_support,267,scaffold_conv,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,267,267,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v5:targeted_use_provided_support:verify_bridge,v5,targeted_use_provided_support,verify_bridge,267,scaffold_conv,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,267,267,267,1.0,1.0,1.0,1.0,0.0,267,,0.0,30,LOWPOWER,planted,1.0,1.0,1.0,,
v5:targeted_retrieve_or_abstain:ALL,v5,targeted_retrieve_or_abstain,ALL,1600,scaffold_conv,8,-0.0006,0.0,0.0,0.0,0.0,-0.0006,,0.0,0.0,,1600,1600,534,1.0,1.0,1.0,0.9981,-0.0019,534,,0.0,138,,planted,0.9994,1.0,1.0,,
v5:targeted_retrieve_or_abstain:keep_answer,v5,targeted_retrieve_or_abstain,keep_answer,533,scaffold_conv,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,533,533,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v5:targeted_retrieve_or_abstain:override_wrong_claim,v5,targeted_retrieve_or_abstain,override_wrong_claim,267,scaffold_conv,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,267,267,267,1.0,1.0,1.0,1.0,0.0,267,,0.0093,108,,planted,1.0,1.0,1.0,,
v5:targeted_retrieve_or_abstain:retrieve_or_abstain,v5,targeted_retrieve_or_abstain,retrieve_or_abstain,266,scaffold_conv,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,266,266,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v5:targeted_retrieve_or_abstain:use_provided_support,v5,targeted_retrieve_or_abstain,use_provided_support,267,scaffold_conv,8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,267,267,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v5:targeted_retrieve_or_abstain:verify_bridge,v5,targeted_retrieve_or_abstain,verify_bridge,267,scaffold_conv,8,-0.0037,0.0,0.0,0.0,0.0,-0.0037,,0.0,0.0,,267,267,267,1.0,1.0,1.0,0.9963,-0.0037,267,,-0.0333,30,LOWPOWER,planted,0.9963,1.0,1.0,,
v5:random_override_wrong_claim:ALL,v5,random_override_wrong_claim,ALL,1600,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1600,1600,534,1.0,1.0,1.0,1.0,0.0,534,,0.0072,138,,planted,1.0,1.0,1.0,,
v5:random_override_wrong_claim:keep_answer,v5,random_override_wrong_claim,keep_answer,533,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,533,533,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v5:random_override_wrong_claim:override_wrong_claim,v5,random_override_wrong_claim,override_wrong_claim,267,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,267,267,267,1.0,1.0,1.0,1.0,0.0,267,,0.0093,108,,planted,1.0,1.0,1.0,,
v5:random_override_wrong_claim:retrieve_or_abstain,v5,random_override_wrong_claim,retrieve_or_abstain,266,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,266,266,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v5:random_override_wrong_claim:use_provided_support,v5,random_override_wrong_claim,use_provided_support,267,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,267,267,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v5:random_override_wrong_claim:verify_bridge,v5,random_override_wrong_claim,verify_bridge,267,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,267,267,267,1.0,1.0,1.0,1.0,0.0,267,,0.0,30,LOWPOWER,planted,1.0,1.0,1.0,,
v5:random_verify_bridge:ALL,v5,random_verify_bridge,ALL,1600,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1600,1600,534,1.0,1.0,1.0,1.0,0.0,534,,0.0072,138,,planted,1.0,1.0,1.0,,
v5:random_verify_bridge:keep_answer,v5,random_verify_bridge,keep_answer,533,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,533,533,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v5:random_verify_bridge:override_wrong_claim,v5,random_verify_bridge,override_wrong_claim,267,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,267,267,267,1.0,1.0,1.0,1.0,0.0,267,,0.0093,108,,planted,1.0,1.0,1.0,,
v5:random_verify_bridge:retrieve_or_abstain,v5,random_verify_bridge,retrieve_or_abstain,266,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,266,266,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v5:random_verify_bridge:use_provided_support,v5,random_verify_bridge,use_provided_support,267,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,267,267,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v5:random_verify_bridge:verify_bridge,v5,random_verify_bridge,verify_bridge,267,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,267,267,267,1.0,1.0,1.0,1.0,0.0,267,,0.0,30,LOWPOWER,planted,1.0,1.0,1.0,,
v5:random_use_provided_support:ALL,v5,random_use_provided_support,ALL,1600,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1600,1600,534,1.0,1.0,1.0,1.0,0.0,534,,0.0072,138,,planted,1.0,1.0,1.0,,
v5:random_use_provided_support:keep_answer,v5,random_use_provided_support,keep_answer,533,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,533,533,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v5:random_use_provided_support:override_wrong_claim,v5,random_use_provided_support,override_wrong_claim,267,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,267,267,267,1.0,1.0,1.0,1.0,0.0,267,,0.0093,108,,planted,1.0,1.0,1.0,,
v5:random_use_provided_support:retrieve_or_abstain,v5,random_use_provided_support,retrieve_or_abstain,266,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,266,266,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v5:random_use_provided_support:use_provided_support,v5,random_use_provided_support,use_provided_support,267,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,267,267,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v5:random_use_provided_support:verify_bridge,v5,random_use_provided_support,verify_bridge,267,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,267,267,267,1.0,1.0,1.0,1.0,0.0,267,,0.0,30,LOWPOWER,planted,1.0,1.0,1.0,,
v5:random_retrieve_or_abstain:ALL,v5,random_retrieve_or_abstain,ALL,1600,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1600,1600,534,1.0,1.0,1.0,1.0,0.0,534,,0.0072,138,,planted,1.0,1.0,1.0,,
v5:random_retrieve_or_abstain:keep_answer,v5,random_retrieve_or_abstain,keep_answer,533,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,533,533,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v5:random_retrieve_or_abstain:override_wrong_claim,v5,random_retrieve_or_abstain,override_wrong_claim,267,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,267,267,267,1.0,1.0,1.0,1.0,0.0,267,,0.0093,108,,planted,1.0,1.0,1.0,,
v5:random_retrieve_or_abstain:retrieve_or_abstain,v5,random_retrieve_or_abstain,retrieve_or_abstain,266,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,266,266,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v5:random_retrieve_or_abstain:use_provided_support,v5,random_retrieve_or_abstain,use_provided_support,267,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,267,267,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v5:random_retrieve_or_abstain:verify_bridge,v5,random_retrieve_or_abstain,verify_bridge,267,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,267,267,267,1.0,1.0,1.0,1.0,0.0,267,,0.0,30,LOWPOWER,planted,1.0,1.0,1.0,,
v5:wrongtarget_override_wrong_claim:ALL,v5,wrongtarget_override_wrong_claim,ALL,1600,scaffold_conv,,-0.0006,0.0,0.0,0.0,0.0,-0.0006,,0.0,0.0,,1600,1600,534,1.0,1.0,1.0,0.9981,-0.0019,534,,0.0,138,,planted,0.9994,1.0,1.0,,
v5:wrongtarget_override_wrong_claim:keep_answer,v5,wrongtarget_override_wrong_claim,keep_answer,533,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,533,533,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v5:wrongtarget_override_wrong_claim:override_wrong_claim,v5,wrongtarget_override_wrong_claim,override_wrong_claim,267,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,267,267,267,1.0,1.0,1.0,1.0,0.0,267,,0.0093,108,,planted,1.0,1.0,1.0,,
v5:wrongtarget_override_wrong_claim:retrieve_or_abstain,v5,wrongtarget_override_wrong_claim,retrieve_or_abstain,266,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,266,266,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v5:wrongtarget_override_wrong_claim:use_provided_support,v5,wrongtarget_override_wrong_claim,use_provided_support,267,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,267,267,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v5:wrongtarget_override_wrong_claim:verify_bridge,v5,wrongtarget_override_wrong_claim,verify_bridge,267,scaffold_conv,,-0.0037,0.0,0.0,0.0,0.0,-0.0037,,0.0,0.0,,267,267,267,1.0,1.0,1.0,0.9963,-0.0037,267,,-0.0333,30,LOWPOWER,planted,0.9963,1.0,1.0,,
v5:wrongtarget_verify_bridge:ALL,v5,wrongtarget_verify_bridge,ALL,1600,scaffold_conv,,-0.0006,0.0,0.0,0.0,0.0,-0.0006,,0.0,0.0,,1600,1600,534,1.0,1.0,1.0,0.9981,-0.0019,534,,0.0,138,,planted,0.9994,1.0,1.0,,
v5:wrongtarget_verify_bridge:keep_answer,v5,wrongtarget_verify_bridge,keep_answer,533,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,533,533,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v5:wrongtarget_verify_bridge:override_wrong_claim,v5,wrongtarget_verify_bridge,override_wrong_claim,267,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,267,267,267,1.0,1.0,1.0,1.0,0.0,267,,0.0093,108,,planted,1.0,1.0,1.0,,
v5:wrongtarget_verify_bridge:retrieve_or_abstain,v5,wrongtarget_verify_bridge,retrieve_or_abstain,266,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,266,266,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v5:wrongtarget_verify_bridge:use_provided_support,v5,wrongtarget_verify_bridge,use_provided_support,267,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,267,267,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v5:wrongtarget_verify_bridge:verify_bridge,v5,wrongtarget_verify_bridge,verify_bridge,267,scaffold_conv,,-0.0037,0.0,0.0,0.0,0.0,-0.0037,,0.0,0.0,,267,267,267,1.0,1.0,1.0,0.9963,-0.0037,267,,-0.0333,30,LOWPOWER,planted,0.9963,1.0,1.0,,
v5:wrongtarget_use_provided_support:ALL,v5,wrongtarget_use_provided_support,ALL,1600,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1600,1600,534,1.0,1.0,1.0,1.0,0.0,534,,0.0072,138,,planted,1.0,1.0,1.0,,
v5:wrongtarget_use_provided_support:keep_answer,v5,wrongtarget_use_provided_support,keep_answer,533,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,533,533,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v5:wrongtarget_use_provided_support:override_wrong_claim,v5,wrongtarget_use_provided_support,override_wrong_claim,267,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,267,267,267,1.0,1.0,1.0,1.0,0.0,267,,0.0093,108,,planted,1.0,1.0,1.0,,
v5:wrongtarget_use_provided_support:retrieve_or_abstain,v5,wrongtarget_use_provided_support,retrieve_or_abstain,266,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,266,266,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v5:wrongtarget_use_provided_support:use_provided_support,v5,wrongtarget_use_provided_support,use_provided_support,267,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,267,267,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v5:wrongtarget_use_provided_support:verify_bridge,v5,wrongtarget_use_provided_support,verify_bridge,267,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,267,267,267,1.0,1.0,1.0,1.0,0.0,267,,0.0,30,LOWPOWER,planted,1.0,1.0,1.0,,
v5:wrongtarget_retrieve_or_abstain:ALL,v5,wrongtarget_retrieve_or_abstain,ALL,1600,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1600,1600,534,1.0,1.0,1.0,1.0,0.0,534,,0.0072,138,,planted,1.0,1.0,1.0,,
v5:wrongtarget_retrieve_or_abstain:keep_answer,v5,wrongtarget_retrieve_or_abstain,keep_answer,533,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,533,533,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v5:wrongtarget_retrieve_or_abstain:override_wrong_claim,v5,wrongtarget_retrieve_or_abstain,override_wrong_claim,267,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,267,267,267,1.0,1.0,1.0,1.0,0.0,267,,0.0093,108,,planted,1.0,1.0,1.0,,
v5:wrongtarget_retrieve_or_abstain:retrieve_or_abstain,v5,wrongtarget_retrieve_or_abstain,retrieve_or_abstain,266,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,266,266,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v5:wrongtarget_retrieve_or_abstain:use_provided_support,v5,wrongtarget_retrieve_or_abstain,use_provided_support,267,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,267,267,0,,,,,,,,,0,LOWPOWER,,1.0,1.0,1.0,,
v5:wrongtarget_retrieve_or_abstain:verify_bridge,v5,wrongtarget_retrieve_or_abstain,verify_bridge,267,scaffold_conv,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,267,267,267,1.0,1.0,1.0,1.0,0.0,267,,0.0,30,LOWPOWER,planted,1.0,1.0,1.0,,
